ID Pedido;ID Produto;Quantidade;ID Veículo;Status do pedido;Data da compra;Data de entrega;Data previsão;Latitude;Longitude;UF da entrega
11679;29;10;16;Entregue;5/31/19 21:47;17/06/2019 21:47;15/06/2019 21:47;-22.19;-48.79;SP
11680;29;6;35;Entregue;5/31/19 21:49;05/06/2019 21:49;18/06/2019 21:49;-22.19;-48.79;SP
11681;33;3;32;Entregue;5/31/19 21:53;09/06/2019 21:53;17/06/2019 21:53;1.41;-51.77;AP
11682;14;8;24;Entregue;5/31/19 21:55;12/06/2019 21:55;15/06/2019 21:55;-22.19;-48.79;SP
11683;19;8;3;Entregue;5/31/19 22:00;07/06/2019 22:00;18/06/2019 22:00;-19.19;-40.34;ES
11684;12;6;14;Entregue;5/31/19 22:03;14/06/2019 22:03;16/06/2019 22:03;-9.46;-48.26;TO
11685;26;5;41;Entregue;5/31/19 22:11;12/06/2019 22:11;16/06/2019 22:11;-22.19;-48.79;SP
11686;15;2;9;Entregue;5/31/19 22:12;09/06/2019 22:12;19/06/2019 22:12;-22.25;-42.66;RJ
11687;54;2;1;Entregue;5/31/19 22:14;18/06/2019 22:14;16/06/2019 22:14;-20.51;-54.54;MS
11688;5;10;1;Entregue;5/31/19 22:18;14/06/2019 22:18;17/06/2019 22:18;-15.83;-47.86;DF
11689;30;4;12;Entregue;5/31/19 22:33;13/06/2019 22:33;19/06/2019 22:33;-5.81;-36.59;RN
11690;14;10;32;Entregue;5/31/19 22:38;18/06/2019 22:38;20/06/2019 22:38;-7.28;-36.72;PB
11691;16;1;40;Entregue;5/31/19 22:39;13/06/2019 22:39;16/06/2019 22:39;-18.1;-44.38;MG
11692;47;2;14;Entregue;5/31/19 22:39;17/06/2019 22:39;18/06/2019 22:39;-8.77;-70.55;AC
11693;5;4;4;Entregue;5/31/19 22:42;18/06/2019 22:42;18/06/2019 22:42;-8.77;-70.55;AC
11694;20;10;40;Entregue;5/31/19 22:48;04/06/2019 22:48;16/06/2019 22:48;-22.19;-48.79;SP
11695;65;9;42;Entregue;5/31/19 22:59;12/06/2019 22:59;20/06/2019 22:59;-18.1;-44.38;MG
11696;27;8;13;Entregue;6/1/19 0:05;09/06/2019 00:05;20/06/2019 00:05;-10.83;-63.34;RO
11697;58;8;33;Entregue;6/1/19 0:12;05/06/2019 00:12;18/06/2019 00:12;-10.57;-37.45;SE
11698;66;1;11;Entregue;6/1/19 0:13;13/06/2019 00:13;19/06/2019 00:13;-22.19;-48.79;SP
11699;7;5;5;Entregue;6/1/19 0:39;15/06/2019 00:39;21/06/2019 00:39;-22.19;-48.79;SP
11700;43;4;37;Entregue;6/1/19 0:41;15/06/2019 00:41;18/06/2019 00:41;-10.83;-63.34;RO
11701;42;6;9;Entregue;6/1/19 0:46;17/06/2019 00:46;18/06/2019 00:46;-19.19;-40.34;ES
11702;3;6;11;Entregue;6/1/19 1:02;05/06/2019 01:02;18/06/2019 01:02;-22.19;-48.79;SP
11703;42;10;7;Entregue;6/1/19 2:12;13/06/2019 02:12;16/06/2019 02:12;-22.25;-42.66;RJ
11704;52;10;21;Entregue;6/1/19 6:29;04/06/2019 06:29;21/06/2019 06:29;-12.64;-55.42;MT
11705;63;1;28;Entregue;6/1/19 7:29;12/06/2019 07:29;18/06/2019 07:29;-24.89;-51.55;PR
11706;4;3;9;Entregue;6/1/19 7:48;10/06/2019 07:48;17/06/2019 07:48;-3.47;-65.1;AM
11707;17;8;24;Entregue;6/1/19 8:17;21/06/2019 08:17;19/06/2019 08:17;-15.98;-49.86;GO
11708;38;2;38;Entregue;6/1/19 8:19;17/06/2019 08:19;21/06/2019 08:19;-5.42;-45.44;MA
11709;2;5;5;Entregue;6/1/19 8:50;07/06/2019 08:50;21/06/2019 08:50;-19.19;-40.34;ES
11710;4;2;30;Entregue;6/1/19 8:51;09/06/2019 08:51;19/06/2019 08:51;-22.19;-48.79;SP
11711;61;10;4;Entregue;6/1/19 9:01;10/06/2019 09:01;20/06/2019 09:01;-13.29;-41.71;BA
11712;66;9;14;Entregue;6/1/19 9:03;14/06/2019 09:03;17/06/2019 09:03;-6.6;-42.28;PI
11713;63;7;15;Entregue;6/1/19 9:53;13/06/2019 09:53;17/06/2019 09:53;-30.17;-53.5;RS
11714;64;10;9;Entregue;6/1/19 10:06;19/06/2019 10:06;16/06/2019 10:06;-5.2;-39.53;CE
11715;24;7;38;Entregue;6/1/19 10:10;11/06/2019 10:10;16/06/2019 10:10;-22.19;-48.79;SP
11716;15;10;31;Entregue;6/1/19 10:24;16/06/2019 10:24;16/06/2019 10:24;-22.19;-48.79;SP
11717;7;4;24;Entregue;6/1/19 10:24;05/06/2019 10:24;18/06/2019 10:24;-22.19;-48.79;SP
11718;38;8;24;Entregue;6/1/19 10:35;16/06/2019 10:35;16/06/2019 10:35;-3.47;-65.1;AM
11719;42;2;39;Entregue;6/1/19 10:40;10/06/2019 10:40;18/06/2019 10:40;-22.25;-42.66;RJ
11720;9;2;33;Entregue;6/1/19 10:41;20/06/2019 10:41;16/06/2019 10:41;-27.45;-50.95;SC
11721;31;2;40;Entregue;6/1/19 10:42;06/06/2019 10:42;19/06/2019 10:42;-8.38;-37.86;PE
11722;16;1;16;Entregue;6/1/19 10:48;13/06/2019 10:48;21/06/2019 10:48;-8.38;-37.86;PE
11723;47;3;31;Entregue;6/1/19 10:48;16/06/2019 10:48;19/06/2019 10:48;-10.57;-37.45;SE
11724;16;7;33;Entregue;6/1/19 10:48;05/06/2019 10:48;21/06/2019 10:48;-22.25;-42.66;RJ
11725;59;1;30;Entregue;6/1/19 10:52;04/06/2019 10:52;20/06/2019 10:52;-30.17;-53.5;RS
11726;45;6;6;Entregue;6/1/19 10:55;04/06/2019 10:55;19/06/2019 10:55;-19.19;-40.34;ES
11727;39;1;36;Entregue;6/1/19 10:56;11/06/2019 10:56;17/06/2019 10:56;-20.51;-54.54;MS
11728;53;1;5;Entregue;6/1/19 11:15;14/06/2019 11:15;17/06/2019 11:15;-30.17;-53.5;RS
11729;46;1;38;Entregue;6/1/19 11:22;18/06/2019 11:22;20/06/2019 11:22;-7.28;-36.72;PB
11730;32;3;8;Entregue;6/1/19 11:22;16/06/2019 11:22;17/06/2019 11:22;1.99;-61.33;RR
11731;58;10;27;Entregue;6/1/19 11:43;18/06/2019 11:43;17/06/2019 11:43;-7.28;-36.72;PB
11732;3;7;25;Entregue;6/1/19 11:59;09/06/2019 11:59;16/06/2019 11:59;-5.2;-39.53;CE
11733;63;5;37;Entregue;6/1/19 12:05;09/06/2019 12:05;19/06/2019 12:05;-15.83;-47.86;DF
11734;55;2;26;Entregue;6/1/19 12:24;11/06/2019 12:24;20/06/2019 12:24;-5.81;-36.59;RN
11735;42;8;3;Entregue;6/1/19 12:24;11/06/2019 12:24;16/06/2019 12:24;-22.19;-48.79;SP
11736;21;3;27;Entregue;6/1/19 12:28;16/06/2019 12:28;16/06/2019 12:28;-5.81;-36.59;RN
11737;29;1;10;Entregue;6/1/19 12:30;05/06/2019 12:30;17/06/2019 12:30;1.41;-51.77;AP
11738;56;3;21;Entregue;6/1/19 12:44;09/06/2019 12:44;19/06/2019 12:44;-27.45;-50.95;SC
11739;23;10;39;Entregue;6/1/19 12:46;15/06/2019 12:46;21/06/2019 12:46;-20.51;-54.54;MS
11740;31;6;32;Entregue;6/1/19 12:48;11/06/2019 12:48;20/06/2019 12:48;-15.98;-49.86;GO
11741;14;5;6;Entregue;6/1/19 12:50;11/06/2019 12:50;20/06/2019 12:50;-15.83;-47.86;DF
11742;32;3;2;Entregue;6/1/19 12:56;20/06/2019 12:56;21/06/2019 12:56;-22.19;-48.79;SP
11743;25;6;12;Entregue;6/1/19 12:58;20/06/2019 12:58;20/06/2019 12:58;-6.6;-42.28;PI
11744;51;5;18;Entregue;6/1/19 13:09;13/06/2019 13:09;17/06/2019 13:09;-22.19;-48.79;SP
11745;65;8;24;Entregue;6/1/19 13:17;13/06/2019 13:17;21/06/2019 13:17;-22.19;-48.79;SP
11746;9;5;8;Entregue;6/1/19 13:19;08/06/2019 13:19;21/06/2019 13:19;-22.19;-48.79;SP
11747;21;5;23;Entregue;6/1/19 13:20;08/06/2019 13:20;17/06/2019 13:20;-22.25;-42.66;RJ
11748;48;9;25;Entregue;6/1/19 13:23;09/06/2019 13:23;16/06/2019 13:23;-22.25;-42.66;RJ
11749;1;10;39;Entregue;6/1/19 13:23;18/06/2019 13:23;21/06/2019 13:23;-12.64;-55.42;MT
11750;29;1;26;Entregue;6/1/19 13:26;16/06/2019 13:26;21/06/2019 13:26;-27.45;-50.95;SC
11751;29;2;37;Entregue;6/1/19 13:28;10/06/2019 13:28;20/06/2019 13:28;-5.81;-36.59;RN
11752;51;5;40;Entregue;6/1/19 13:32;20/06/2019 13:32;16/06/2019 13:32;-5.2;-39.53;CE
11753;8;6;16;Entregue;6/1/19 13:39;15/06/2019 13:39;16/06/2019 13:39;-22.25;-42.66;RJ
11754;34;5;16;Entregue;6/1/19 13:40;17/06/2019 13:40;17/06/2019 13:40;-13.29;-41.71;BA
11755;47;10;42;Entregue;6/1/19 13:52;16/06/2019 13:52;20/06/2019 13:52;-6.6;-42.28;PI
11756;57;1;22;Entregue;6/1/19 14:16;11/06/2019 14:16;16/06/2019 14:16;-22.19;-48.79;SP
11757;21;2;13;Entregue;6/1/19 14:32;18/06/2019 14:32;17/06/2019 14:32;-5.2;-39.53;CE
11758;49;8;23;Entregue;6/1/19 14:36;18/06/2019 14:36;17/06/2019 14:36;-22.25;-42.66;RJ
11759;50;6;38;Entregue;6/1/19 14:39;04/06/2019 14:39;19/06/2019 14:39;-22.25;-42.66;RJ
11760;22;2;36;Entregue;6/1/19 14:58;19/06/2019 14:58;18/06/2019 14:58;-9.46;-48.26;TO
11761;2;1;23;Entregue;6/1/19 15:15;09/06/2019 15:15;16/06/2019 15:15;-18.1;-44.38;MG
11762;28;4;21;Entregue;6/1/19 15:30;19/06/2019 15:30;18/06/2019 15:30;-22.25;-42.66;RJ
11763;4;10;33;Entregue;6/1/19 15:40;11/06/2019 15:40;16/06/2019 15:40;-22.25;-42.66;RJ
11764;49;7;6;Entregue;6/1/19 15:57;13/06/2019 15:57;18/06/2019 15:57;-5.42;-45.44;MA
11765;48;4;24;Entregue;6/1/19 16:03;16/06/2019 16:03;21/06/2019 16:03;-8.38;-37.86;PE
11766;30;9;14;Entregue;6/1/19 16:04;17/06/2019 16:04;17/06/2019 16:04;-22.19;-48.79;SP
11767;23;2;18;Entregue;6/1/19 16:04;05/06/2019 16:04;20/06/2019 16:04;-30.17;-53.5;RS
11768;39;8;19;Entregue;6/1/19 16:05;20/06/2019 16:05;18/06/2019 16:05;-3.79;-52.48;PA
11769;10;10;17;Entregue;6/1/19 16:05;04/06/2019 16:05;17/06/2019 16:05;-7.28;-36.72;PB
11770;31;2;31;Entregue;6/1/19 16:05;12/06/2019 16:05;17/06/2019 16:05;-10.57;-37.45;SE
11771;5;4;36;Entregue;6/1/19 16:05;08/06/2019 16:05;21/06/2019 16:05;-30.17;-53.5;RS
11772;16;9;12;Entregue;6/1/19 16:07;16/06/2019 16:07;20/06/2019 16:07;-27.45;-50.95;SC
11773;39;5;13;Entregue;6/1/19 16:08;14/06/2019 16:08;16/06/2019 16:08;-10.57;-37.45;SE
11774;34;1;17;Entregue;6/1/19 16:09;08/06/2019 16:09;19/06/2019 16:09;-3.79;-52.48;PA
11775;41;6;26;Entregue;6/1/19 16:10;10/06/2019 16:10;17/06/2019 16:10;-8.77;-70.55;AC
11776;6;7;40;Entregue;6/1/19 16:10;17/06/2019 16:10;21/06/2019 16:10;-15.98;-49.86;GO
11777;11;7;39;Entregue;6/1/19 16:23;06/06/2019 16:23;19/06/2019 16:23;-22.19;-48.79;SP
11778;14;1;29;Entregue;6/1/19 16:25;12/06/2019 16:25;16/06/2019 16:25;-30.17;-53.5;RS
11779;65;4;38;Entregue;6/1/19 16:53;17/06/2019 16:53;19/06/2019 16:53;-15.83;-47.86;DF
11780;43;4;5;Entregue;6/1/19 16:56;16/06/2019 16:56;19/06/2019 16:56;-5.81;-36.59;RN
11781;21;2;30;Entregue;6/1/19 17:00;19/06/2019 17:00;16/06/2019 17:00;-7.28;-36.72;PB
11782;46;4;23;Entregue;6/1/19 17:05;06/06/2019 17:05;17/06/2019 17:05;-27.45;-50.95;SC
11783;29;2;36;Entregue;6/1/19 17:18;16/06/2019 17:18;18/06/2019 17:18;-22.19;-48.79;SP
11784;21;7;42;Entregue;6/1/19 17:19;07/06/2019 17:19;16/06/2019 17:19;-22.25;-42.66;RJ
11785;10;3;13;Entregue;6/1/19 17:29;14/06/2019 17:29;19/06/2019 17:29;-3.47;-65.1;AM
11786;16;10;6;Entregue;6/1/19 17:40;11/06/2019 17:40;17/06/2019 17:40;-7.28;-36.72;PB
11787;12;6;40;Entregue;6/1/19 17:48;10/06/2019 17:48;19/06/2019 17:48;-19.19;-40.34;ES
11788;27;9;33;Entregue;6/1/19 17:56;06/06/2019 17:56;17/06/2019 17:56;-6.6;-42.28;PI
11789;27;8;11;Entregue;6/1/19 17:59;06/06/2019 17:59;19/06/2019 17:59;-27.45;-50.95;SC
11790;55;3;41;Entregue;6/1/19 18:05;04/06/2019 18:05;21/06/2019 18:05;-20.51;-54.54;MS
11791;66;1;8;Entregue;6/1/19 18:11;13/06/2019 18:11;19/06/2019 18:11;-8.77;-70.55;AC
11792;23;10;13;Entregue;6/1/19 18:49;15/06/2019 18:49;18/06/2019 18:49;-9.46;-48.26;TO
11793;38;2;32;Entregue;6/1/19 18:50;21/06/2019 18:50;21/06/2019 18:50;-20.51;-54.54;MS
11794;20;4;37;Entregue;6/1/19 18:51;13/06/2019 18:51;20/06/2019 18:51;-22.19;-48.79;SP
11795;8;6;30;Entregue;6/1/19 18:58;04/06/2019 18:58;19/06/2019 18:58;-22.25;-42.66;RJ
11796;20;10;12;Entregue;6/1/19 18:58;11/06/2019 18:58;19/06/2019 18:58;-22.25;-42.66;RJ
11797;47;3;20;Entregue;6/1/19 19:08;19/06/2019 19:08;20/06/2019 19:08;-24.89;-51.55;PR
11798;1;7;40;Entregue;6/1/19 19:12;11/06/2019 19:12;16/06/2019 19:12;-8.38;-37.86;PE
11799;20;2;13;Entregue;6/1/19 19:33;09/06/2019 19:33;19/06/2019 19:33;-22.19;-48.79;SP
11800;45;9;27;Entregue;6/1/19 19:34;08/06/2019 19:34;20/06/2019 19:34;-18.1;-44.38;MG
11801;42;5;9;Entregue;6/1/19 19:44;05/06/2019 19:44;20/06/2019 19:44;-22.19;-48.79;SP
11802;1;5;12;Entregue;6/1/19 19:55;13/06/2019 19:55;16/06/2019 19:55;-7.28;-36.72;PB
11803;1;2;2;Entregue;6/1/19 19:58;11/06/2019 19:58;18/06/2019 19:58;-5.81;-36.59;RN
11804;65;7;9;Entregue;6/1/19 20:22;18/06/2019 20:22;18/06/2019 20:22;-15.98;-49.86;GO
11805;3;10;31;Entregue;6/1/19 20:38;12/06/2019 20:38;18/06/2019 20:38;-22.19;-48.79;SP
11806;47;8;31;Entregue;6/1/19 20:51;14/06/2019 20:51;18/06/2019 20:51;-22.25;-42.66;RJ
11807;57;4;18;Entregue;6/1/19 20:58;08/06/2019 20:58;16/06/2019 20:58;-22.19;-48.79;SP
11808;50;6;41;Entregue;6/1/19 21:09;04/06/2019 21:09;17/06/2019 21:09;-3.79;-52.48;PA
11809;36;4;11;Entregue;6/1/19 21:28;07/06/2019 21:28;18/06/2019 21:28;-22.25;-42.66;RJ
11810;63;8;15;Entregue;6/1/19 21:36;08/06/2019 21:36;17/06/2019 21:36;-10.57;-37.45;SE
11811;28;10;18;Entregue;6/1/19 21:55;16/06/2019 21:55;17/06/2019 21:55;-22.25;-42.66;RJ
11812;64;10;1;Entregue;6/1/19 22:05;19/06/2019 22:05;21/06/2019 22:05;-22.19;-48.79;SP
11813;61;9;4;Entregue;6/1/19 22:12;13/06/2019 22:12;16/06/2019 22:12;-22.19;-48.79;SP
11814;61;10;23;Entregue;6/1/19 22:44;06/06/2019 22:44;19/06/2019 22:44;-10.83;-63.34;RO
11815;34;7;17;Entregue;6/1/19 22:45;08/06/2019 22:45;21/06/2019 22:45;-22.25;-42.66;RJ
11816;21;4;5;Entregue;6/1/19 23:06;04/06/2019 23:06;18/06/2019 23:06;-22.25;-42.66;RJ
11817;4;6;34;Entregue;6/1/19 23:10;12/06/2019 23:10;19/06/2019 23:10;-15.98;-49.86;GO
11818;22;5;32;Entregue;6/1/19 23:44;10/06/2019 23:44;19/06/2019 23:44;-5.2;-39.53;CE
11819;26;10;33;Entregue;6/1/19 23:57;04/06/2019 23:57;16/06/2019 23:57;-5.42;-45.44;MA
11820;34;9;23;Entregue;6/2/19 0:10;05/06/2019 00:10;22/06/2019 00:10;-30.17;-53.5;RS
11821;39;1;6;Entregue;6/2/19 0:35;16/06/2019 00:35;20/06/2019 00:35;-5.81;-36.59;RN
11822;57;1;1;Entregue;6/2/19 1:24;10/06/2019 01:24;22/06/2019 01:24;-22.25;-42.66;RJ
11823;36;1;13;Entregue;6/2/19 8:25;16/06/2019 08:25;18/06/2019 08:25;-8.38;-37.86;PE
11824;9;8;40;Entregue;6/2/19 8:29;10/06/2019 08:29;17/06/2019 08:29;-13.29;-41.71;BA
11825;64;6;31;Entregue;6/2/19 8:30;08/06/2019 08:30;22/06/2019 08:30;-22.25;-42.66;RJ
11826;27;3;1;Entregue;6/2/19 8:48;15/06/2019 08:48;22/06/2019 08:48;-13.29;-41.71;BA
11827;46;7;16;Entregue;6/2/19 8:48;13/06/2019 08:48;17/06/2019 08:48;-15.98;-49.86;GO
11828;63;1;35;Entregue;6/2/19 9:06;11/06/2019 09:06;18/06/2019 09:06;-22.25;-42.66;RJ
11829;11;7;33;Entregue;6/2/19 9:15;08/06/2019 09:15;22/06/2019 09:15;-22.19;-48.79;SP
11830;38;5;27;Entregue;6/2/19 9:17;12/06/2019 09:17;18/06/2019 09:17;-24.89;-51.55;PR
11831;12;6;40;Entregue;6/2/19 9:18;07/06/2019 09:18;20/06/2019 09:18;-22.19;-48.79;SP
11832;12;5;8;Entregue;6/2/19 9:19;09/06/2019 09:19;18/06/2019 09:19;-10.57;-37.45;SE
11833;16;9;10;Entregue;6/2/19 9:28;15/06/2019 09:28;19/06/2019 09:28;-8.77;-70.55;AC
11834;64;5;39;Entregue;6/2/19 9:35;18/06/2019 09:35;21/06/2019 09:35;-15.83;-47.86;DF
11835;25;5;4;Entregue;6/2/19 9:40;10/06/2019 09:40;21/06/2019 09:40;-18.1;-44.38;MG
11836;25;1;17;Entregue;6/2/19 9:41;11/06/2019 09:41;19/06/2019 09:41;-22.19;-48.79;SP
11837;44;1;35;Entregue;6/2/19 9:45;21/06/2019 09:45;18/06/2019 09:45;1.99;-61.33;RR
11838;8;2;5;Entregue;6/2/19 9:54;10/06/2019 09:54;22/06/2019 09:54;-15.83;-47.86;DF
11839;47;7;11;Entregue;6/2/19 10:14;11/06/2019 10:14;19/06/2019 10:14;-22.25;-42.66;RJ
11840;13;4;27;Entregue;6/2/19 10:18;17/06/2019 10:18;19/06/2019 10:18;-22.19;-48.79;SP
11841;49;1;19;Entregue;6/2/19 10:20;11/06/2019 10:20;21/06/2019 10:20;-22.25;-42.66;RJ
11842;13;9;10;Entregue;6/2/19 10:25;18/06/2019 10:25;21/06/2019 10:25;-22.25;-42.66;RJ
11843;57;8;3;Entregue;6/2/19 10:26;08/06/2019 10:26;22/06/2019 10:26;-10.57;-37.45;SE
11844;40;8;13;Entregue;6/2/19 10:27;08/06/2019 10:27;17/06/2019 10:27;-22.25;-42.66;RJ
11845;41;4;38;Entregue;6/2/19 10:32;13/06/2019 10:32;17/06/2019 10:32;-15.83;-47.86;DF
11846;61;1;5;Entregue;6/2/19 10:37;13/06/2019 10:37;21/06/2019 10:37;-24.89;-51.55;PR
11847;44;2;15;Entregue;6/2/19 10:45;19/06/2019 10:45;20/06/2019 10:45;-13.29;-41.71;BA
11848;34;6;24;Entregue;6/2/19 10:53;10/06/2019 10:53;18/06/2019 10:53;-22.25;-42.66;RJ
11849;26;10;33;Entregue;6/2/19 10:53;10/06/2019 10:53;21/06/2019 10:53;-13.29;-41.71;BA
11850;26;3;42;Entregue;6/2/19 11:01;22/06/2019 11:01;20/06/2019 11:01;-10.57;-37.45;SE
11851;24;1;19;Entregue;6/2/19 11:02;12/06/2019 11:02;19/06/2019 11:02;-22.25;-42.66;RJ
11852;26;2;4;Entregue;6/2/19 11:06;21/06/2019 11:06;21/06/2019 11:06;1.99;-61.33;RR
11853;35;4;18;Entregue;6/2/19 11:10;08/06/2019 11:10;20/06/2019 11:10;-5.42;-45.44;MA
11854;60;4;25;Entregue;6/2/19 11:27;05/06/2019 11:27;20/06/2019 11:27;-10.57;-37.45;SE
11855;1;1;29;Entregue;6/2/19 11:29;17/06/2019 11:29;18/06/2019 11:29;-22.25;-42.66;RJ
11856;4;9;31;Entregue;6/2/19 11:33;11/06/2019 11:33;21/06/2019 11:33;-15.83;-47.86;DF
11857;52;4;35;Entregue;6/2/19 11:39;20/06/2019 11:39;20/06/2019 11:39;-22.19;-48.79;SP
11858;19;7;16;Entregue;6/2/19 11:44;19/06/2019 11:44;18/06/2019 11:44;-3.79;-52.48;PA
11859;41;10;1;Entregue;6/2/19 11:46;15/06/2019 11:46;18/06/2019 11:46;-9.46;-48.26;TO
11860;61;3;11;Entregue;6/2/19 11:48;18/06/2019 11:48;17/06/2019 11:48;-22.19;-48.79;SP
11861;44;10;24;Entregue;6/2/19 11:48;22/06/2019 11:48;20/06/2019 11:48;-19.19;-40.34;ES
11862;44;3;25;Entregue;6/2/19 11:57;12/06/2019 11:57;19/06/2019 11:57;-27.45;-50.95;SC
11863;11;10;19;Entregue;6/2/19 11:59;15/06/2019 11:59;20/06/2019 11:59;-24.89;-51.55;PR
11864;20;4;16;Entregue;6/2/19 12:06;10/06/2019 12:06;17/06/2019 12:06;-22.25;-42.66;RJ
11865;52;7;30;Entregue;6/2/19 12:09;15/06/2019 12:09;17/06/2019 12:09;-12.64;-55.42;MT
11866;31;4;24;Entregue;6/2/19 12:09;10/06/2019 12:09;20/06/2019 12:09;-22.25;-42.66;RJ
11867;33;7;4;Entregue;6/2/19 12:11;09/06/2019 12:11;20/06/2019 12:11;-22.25;-42.66;RJ
11868;13;3;22;Entregue;6/2/19 12:16;07/06/2019 12:16;19/06/2019 12:16;-22.25;-42.66;RJ
11869;51;3;7;Entregue;6/2/19 12:20;09/06/2019 12:20;22/06/2019 12:20;-22.25;-42.66;RJ
11870;59;6;20;Entregue;6/2/19 12:26;07/06/2019 12:26;19/06/2019 12:26;-19.19;-40.34;ES
11871;56;4;17;Entregue;6/2/19 12:26;21/06/2019 12:26;17/06/2019 12:26;-27.45;-50.95;SC
11872;7;4;21;Entregue;6/2/19 12:37;06/06/2019 12:37;20/06/2019 12:37;-22.19;-48.79;SP
11873;60;4;23;Entregue;6/2/19 12:57;14/06/2019 12:57;17/06/2019 12:57;-10.83;-63.34;RO
11874;50;5;30;Entregue;6/2/19 13:14;05/06/2019 13:14;18/06/2019 13:14;-22.25;-42.66;RJ
11875;53;5;12;Entregue;6/2/19 13:18;16/06/2019 13:18;20/06/2019 13:18;-22.25;-42.66;RJ
11876;57;6;11;Entregue;6/2/19 13:18;13/06/2019 13:18;17/06/2019 13:18;-22.25;-42.66;RJ
11877;12;4;40;Entregue;6/2/19 13:22;21/06/2019 13:22;20/06/2019 13:22;-22.19;-48.79;SP
11878;18;10;32;Entregue;6/2/19 13:31;05/06/2019 13:31;21/06/2019 13:31;-22.19;-48.79;SP
11879;64;8;22;Entregue;6/2/19 13:45;18/06/2019 13:45;21/06/2019 13:45;-8.38;-37.86;PE
11880;3;1;36;Entregue;6/2/19 13:51;21/06/2019 13:51;18/06/2019 13:51;-22.19;-48.79;SP
11881;24;3;25;Entregue;6/2/19 13:58;14/06/2019 13:58;20/06/2019 13:58;-22.19;-48.79;SP
11882;31;4;5;Entregue;6/2/19 14:00;07/06/2019 14:00;17/06/2019 14:00;-9.62;-36.82;AL
11883;38;4;28;Entregue;6/2/19 14:02;18/06/2019 14:02;17/06/2019 14:02;-22.19;-48.79;SP
11884;12;6;3;Entregue;6/2/19 14:16;08/06/2019 14:16;21/06/2019 14:16;1.99;-61.33;RR
11885;66;2;42;Entregue;6/2/19 14:29;06/06/2019 14:29;22/06/2019 14:29;-22.25;-42.66;RJ
11886;49;7;35;Entregue;6/2/19 14:32;14/06/2019 14:32;21/06/2019 14:32;-24.89;-51.55;PR
11887;23;7;7;Entregue;6/2/19 14:34;21/06/2019 14:34;19/06/2019 14:34;-10.83;-63.34;RO
11888;9;6;30;Entregue;6/2/19 14:34;08/06/2019 14:34;22/06/2019 14:34;-9.46;-48.26;TO
11889;29;1;20;Entregue;6/2/19 14:35;13/06/2019 14:35;18/06/2019 14:35;-8.77;-70.55;AC
11890;8;9;7;Entregue;6/2/19 14:40;08/06/2019 14:40;20/06/2019 14:40;-22.19;-48.79;SP
11891;18;8;27;Entregue;6/2/19 14:48;14/06/2019 14:48;18/06/2019 14:48;-10.57;-37.45;SE
11892;63;7;30;Entregue;6/2/19 14:57;10/06/2019 14:57;17/06/2019 14:57;-22.25;-42.66;RJ
11893;66;5;30;Entregue;6/2/19 15:04;17/06/2019 15:04;21/06/2019 15:04;-15.83;-47.86;DF
11894;24;9;25;Entregue;6/2/19 15:12;21/06/2019 15:12;18/06/2019 15:12;-22.25;-42.66;RJ
11895;65;5;22;Entregue;6/2/19 15:14;17/06/2019 15:14;19/06/2019 15:14;-6.6;-42.28;PI
11896;46;10;2;Entregue;6/2/19 15:35;20/06/2019 15:35;18/06/2019 15:35;-22.19;-48.79;SP
11897;45;4;19;Entregue;6/2/19 15:37;09/06/2019 15:37;21/06/2019 15:37;-5.2;-39.53;CE
11898;12;8;28;Entregue;6/2/19 15:53;11/06/2019 15:53;18/06/2019 15:53;-22.25;-42.66;RJ
11899;23;9;14;Entregue;6/2/19 15:58;07/06/2019 15:58;22/06/2019 15:58;-5.2;-39.53;CE
11900;16;5;26;Entregue;6/2/19 16:17;07/06/2019 16:17;21/06/2019 16:17;1.41;-51.77;AP
11901;33;7;25;Entregue;6/2/19 16:17;20/06/2019 16:17;17/06/2019 16:17;-13.29;-41.71;BA
11902;16;7;41;Entregue;6/2/19 16:34;22/06/2019 16:34;19/06/2019 16:34;-5.42;-45.44;MA
11903;51;10;30;Entregue;6/2/19 16:42;16/06/2019 16:42;21/06/2019 16:42;-22.25;-42.66;RJ
11904;11;7;36;Entregue;6/2/19 16:47;12/06/2019 16:47;19/06/2019 16:47;-22.25;-42.66;RJ
11905;44;5;19;Entregue;6/2/19 16:52;05/06/2019 16:52;18/06/2019 16:52;-3.79;-52.48;PA
11906;34;8;13;Entregue;6/2/19 16:53;09/06/2019 16:53;18/06/2019 16:53;-5.42;-45.44;MA
11907;11;2;11;Entregue;6/2/19 17:12;15/06/2019 17:12;21/06/2019 17:12;1.99;-61.33;RR
11908;63;7;6;Entregue;6/2/19 17:17;21/06/2019 17:17;18/06/2019 17:17;-22.25;-42.66;RJ
11909;4;6;7;Entregue;6/2/19 17:48;09/06/2019 17:48;22/06/2019 17:48;-22.19;-48.79;SP
11910;12;5;17;Entregue;6/2/19 18:12;11/06/2019 18:12;19/06/2019 18:12;-7.28;-36.72;PB
11911;48;7;23;Entregue;6/2/19 18:13;21/06/2019 18:13;22/06/2019 18:13;-22.19;-48.79;SP
11912;59;5;37;Entregue;6/2/19 18:30;21/06/2019 18:30;21/06/2019 18:30;-9.62;-36.82;AL
11913;42;6;23;Entregue;6/2/19 18:30;19/06/2019 18:30;18/06/2019 18:30;1.99;-61.33;RR
